Stop Cons.;distance;Total freight cost EUR;Total gross kg;Volume m3;Collection;Disp. dt.;Csee;City;Posta Code;CntryD;Type of transport;Forwarder;Incoterms
FAŁSZ;6812;128,00;2,6;4;DC Trosa;2019-05-15;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;DSV;Air
FAŁSZ;6812;128,00;0,5;45;DC Trosa;2019-05-15;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;DSV;Air
FAŁSZ;6812;128,00;16,3;5;DC Trosa;2019-05-15;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;DSV;Air
FAŁSZ;6812;221,35;85;1;DC Trosa;2019-05-15;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DSV;Air
FAŁSZ;6812;21,42;0,05;43;DC Trosa;2019-05-14;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;DHL;DAP
FAŁSZ;6812;575,51;246,5;56;DC Trosa;2019-05-14;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;DSV;Air
FAŁSZ;6812;28,83;1,51;5;DC Trosa;2019-05-14;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;DHL;DAP
FAŁSZ;6812;128,00;1,7;90;DC Trosa;2019-05-14;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;DSV;Air
FAŁSZ;6812;128,00;1,9;5;DC Trosa;2019-05-14;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DSV;Air
FAŁSZ;6812;160,00;0,3;7;DC Trosa;2019-05-14;AB EXTON AMDC;EXTON,PA;19341;US;air;DSV;Air
FAŁSZ;6812;128,00;2,1;64.3;DC Trosa;2019-05-14;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DSV;Air
FAŁSZ;6812;156,11;67;21;DC Trosa;2019-05-14;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DSV;Air
FAŁSZ;6812;124,84;18,81;6;DC Trosa;2019-05-13;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;DHL;DAP
FAŁSZ;6812;579,07;183;6;DC Trosa;2019-05-13;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DHL;DAP
FAŁSZ;6812;33,54;0,411;21;DC Trosa;2019-05-13;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DHL;DAP
FAŁSZ;6812;233,00;100;3;DC Trosa;2019-05-13;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;DSV;Air
FAŁSZ;6812;128,00;30,56;56;DC Trosa;2019-05-13;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;DSV;Air
FAŁSZ;6812;128,15;55;21;DC Trosa;2019-05-13;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DSV;Air
FAŁSZ;7639,5;947,60;1 020,00;5;DC Trosa;2019-05-13;AB Greenwood AMDC;GREENWOOD, IN;46143;US;sea;DSV;CIF
FAŁSZ;6812;33,54;1,19;43.23;DC Trosa;2019-05-10;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DHL;DAP
FAŁSZ;6812;128,00;6,9;34;DC Trosa;2019-05-10;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;DSV;Air
FAŁSZ;6812;128,00;3,9;66;DC Trosa;2019-05-10;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DSV;Air
FAŁSZ;6812;128,00;3,65;21;DC Trosa;2019-05-10;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DSV;Air
FAŁSZ;6812;801,52;344;34;DC Trosa;2019-05-10;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DSV;Air
FAŁSZ;6812;26,36;0,25;34;DC Trosa;2019-05-10;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DHL;DAP
FAŁSZ;6812;54,71;7,83;5;DC Trosa;2019-05-09;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;DHL;DAP
FAŁSZ;6812;28,83;2,42;43.23;DC Trosa;2019-05-09;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DHL;DAP
FAŁSZ;6812;21,42;0,84;87;DC Trosa;2019-05-09;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DHL;DAP
FAŁSZ;6812;293,58;126;6;DC Trosa;2019-05-09;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DSV;Air
FAŁSZ;6812;128,00;1,5;7;DC Trosa;2019-05-09;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;DSV;Air
FAŁSZ;6812;87,43;15,04;5;DC Trosa;2019-05-08;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DHL;DAP
FAŁSZ;6812;314,55;135;7;DC Trosa;2019-05-08;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DSV;Air
FAŁSZ;6812;74,72;12,24;5;DC Trosa;2019-05-08;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;DHL;DAP
FAŁSZ;6812;128,00;13,15;7;DC Trosa;2019-05-07;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;DSV;Air
FAŁSZ;6812;128,00;0,7;5;DC Trosa;2019-05-07;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DSV;Air
FAŁSZ;6812;78,95;7,98;6;DC Trosa;2019-05-07;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DHL;DAP
FAŁSZ;6812;1 181,31;507;33;DC Trosa;2019-05-07;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DSV;Air
FAŁSZ;6812;128,00;14,1;7;DC Trosa;2019-05-06;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DSV;Air
FAŁSZ;6812;21,42;0,16;34;DC Trosa;2019-05-06;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DHL;DAP
FAŁSZ;7639,5;1 771,60;2 311,81;43;DC Trosa;2019-05-06;AB Greenwood AMDC;GREENWOOD, IN;46143;US;sea;DSV;CIF
FAŁSZ;6812;331,91;103,8;33;DC Trosa;2019-05-03;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DHL;DAP
FAŁSZ;6812;466,00;200;7;DC Trosa;2019-05-03;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DSV;Air
FAŁSZ;6812;128,00;0,18;21;DC Trosa;2019-05-03;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;DSV;Air
FAŁSZ;6812;128,00;2,41;90;DC Trosa;2019-05-03;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DSV;Air
FAŁSZ;6812;128,00;0,9;21;DC Trosa;2019-05-03;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DSV;Air
FAŁSZ;6812;31,19;1,36;34;DC Trosa;2019-05-02;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DHL;DAP
FAŁSZ;6812;128,00;8,2;21;DC Trosa;2019-05-02;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DSV;Air
FAŁSZ;6812;1 665,95;714,1;34;DC Trosa;2019-05-02;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DSV;Air
FAŁSZ;6812;21,42;0,93;1;DC Trosa;2019-04-30;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DHL;DAP
FAŁSZ;6812;179,41;15;43;DC Trosa;2019-04-30;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DSV;Air
FAŁSZ;6812;486,97;208,64;32;DC Trosa;2019-04-30;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DSV;Air
FAŁSZ;6812;918,02;394;45;DC Trosa;2019-04-29;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DSV;Air
FAŁSZ;6812;160,00;0,3;43;DC Trosa;2019-04-29;AB EXTON AMDC;EXTON,PA;19341;US;air;DSV;Air
FAŁSZ;6812;136,14;7,8;33;DC Trosa;2019-04-29;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;DHL;DAP
FAŁSZ;6812;128,00;3,19;22;DC Trosa;2019-04-29;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DSV;Air
FAŁSZ;7639,5;69,60;0,65;34;DC Trosa;2019-04-29;AB Greenwood AMDC;GREENWOOD, IN;46143;US;sea;DSV;CIF
FAŁSZ;7639,5;3 275,40;5 248,15;45;DC Trosa;2019-04-29;AB Greenwood AMDC;GREENWOOD, IN;46143;US;sea;DSV;CIF
FAŁSZ;6812;155,90;45;6;DC Trosa;2019-04-26;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DHL;DAP
FAŁSZ;6812;128,00;0,33;66;DC Trosa;2019-04-26;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DSV;Air
FAŁSZ;6812;128,00;37;7;DC Trosa;2019-04-26;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DSV;Air
FAŁSZ;6812;52,36;7,4;6;DC Trosa;2019-04-26;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DHL;DAP
FAŁSZ;6812;128,00;1,68;5;DC Trosa;2019-04-26;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DSV;Air
FAŁSZ;6812;139,99;2,53;4;DC Trosa;2019-04-26;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DSV;Air
FAŁSZ;6812;398,43;171;3;DC Trosa;2019-04-25;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DSV;Air
FAŁSZ;6812;28,83;1,25;7;DC Trosa;2019-04-25;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DHL;DAP
FAŁSZ;6812;76,83;12,69;45;DC Trosa;2019-04-25;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DHL;DAP
FAŁSZ;6812;66,24;10,23;123;DC Trosa;2019-04-25;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DHL;DAP
FAŁSZ;6812;128,00;1,85;56;DC Trosa;2019-04-25;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DSV;Air
FAŁSZ;6812;128,00;0,32;7;DC Trosa;2019-04-25;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;DSV;Air
FAŁSZ;6812;128,00;0,9;8;DC Trosa;2019-04-24;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DSV;Air
FAŁSZ;6812;1 041,44;367,48;9;DC Trosa;2019-04-24;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DSV;Air
FAŁSZ;6812;28,83;0,52;87;DC Trosa;2019-04-23;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DHL;DAP
FAŁSZ;6812;643,08;276;6;DC Trosa;2019-04-23;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DSV;DAP
FAŁSZ;6812;963,39;100,38;5;DC Trosa;2019-04-23;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DHL;DAP
FAŁSZ;6812;294,36;92;4;DC Trosa;2019-04-23;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DHL;DAP
FAŁSZ;7639,5;1 030,00;1 709,00;3;DC Trosa;2019-04-23;AB Greenwood AMDC;GREENWOOD, IN;46268;US;sea;DSV;CIF
FAŁSZ;6812;21,42;0,27;6;DC Trosa;2019-04-18;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DHL;DAP
FAŁSZ;6812;128,00;0,34;90;DC Trosa;2019-04-18;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DSV;DAP
FAŁSZ;6812;2 474,46;1 062,00;5;DC Trosa;2019-04-18;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DSV;DAP
FAŁSZ;6812;21,42;0,46;43;DC Trosa;2019-04-18;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DHL;DAP
FAŁSZ;6812;880,13;310,42;21;DC Trosa;2019-04-17;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DSV;DAP
FAŁSZ;6812;128,00;0,64;34;DC Trosa;2019-04-17;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DSV;DAP
FAŁSZ;6812;28,83;0,34;21;DC Trosa;2019-04-17;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DHL;DAP
FAŁSZ;6812;21,42;0,13;32;DC Trosa;2019-04-16;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DHL;DAP
FAŁSZ;6812;128,00;9,05;45;DC Trosa;2019-04-16;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DSV;DAP
FAŁSZ;6812;1 218,59;523;43;DC Trosa;2019-04-16;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DSV;DAP
FAŁSZ;6812;70,48;11,21;33;DC Trosa;2019-04-15;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DHL;DAP
FAŁSZ;6812;160,00;0,16;66;DC Trosa;2019-04-15;AB EXTON AMDC;EXTON,PA;19341;US;air;DSV;DAP
FAŁSZ;6812;128,00;1,54;7;DC Trosa;2019-04-15;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DSV;DAP
FAŁSZ;6812;128,00;40;6;DC Trosa;2019-04-15;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DSV;DAP
FAŁSZ;6812;897,05;385;5;DC Trosa;2019-04-15;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DSV;DAP
FAŁSZ;7639,5;609,00;746;3;DC Trosa;2019-04-15;AB Greenwood AMDC;GREENWOOD, IN;46268;US;sea;DSV;CIF
FAŁSZ;6812;160,00;1,2;7;DC Trosa;2019-04-12;AB EXTON AMDC;EXTON,PA;19341;US;air;DSV;DAP
FAŁSZ;6812;2 332,33;1 001,00;45;DC Trosa;2019-04-12;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DSV;DAP
FAŁSZ;6812;904,04;387,1;9;DC Trosa;2019-04-11;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DSV;DAP
FAŁSZ;6812;50,01;2,45;87;DC Trosa;2019-04-11;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DHL;DAP
FAŁSZ;7639,5;658,00;1 282,00;6;DC Trosa;2019-04-11;AB Greenwood AMDC;GREENWOOD, IN;46268;US;sea;DSV;CIF
FAŁSZ;7639,5;1 015,00;908,171;5;DC Trosa;2019-04-11;AB Greenwood AMDC;GREENWOOD, IN;46268;US;sea;DSV;CIF
FAŁSZ;6812;596,48;256;5;DC Trosa;2019-04-10;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DSV;DAP
FAŁSZ;6812;165,43;60;21;DC Trosa;2019-04-10;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DSV;DAP
FAŁSZ;6812;114,96;22,8;34;DC Trosa;2019-04-09;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DHL;DAP
FAŁSZ;6812;160,00;0,16;21;DC Trosa;2019-04-09;AB EXTON AMDC;EXTON,PA;19341;US;air;DSV;DAP
FAŁSZ;6812;128,00;0,15;1;DC Trosa;2019-04-09;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DSV;DAP
FAŁSZ;6812;431,05;185;43;DC Trosa;2019-04-09;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DSV;DAP
FAŁSZ;7639,5;203,00;0,48;45;DC Trosa;2019-04-09;AB Greenwood AMDC;GREENWOOD, IN;46268;US;sea;DSV;CIF
FAŁSZ;6812;78,95;13,045;43;DC Trosa;2019-04-08;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DHL;DAP
FAŁSZ;6812;708,32;303,14;33;DC Trosa;2019-04-08;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DSV;DAP
FAŁSZ;6812;128,00;0,4;45;DC Trosa;2019-04-08;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DSV;DAP
FAŁSZ;7639,5;1 421,00;2 790,00;66;DC Trosa;2019-04-08;AB Greenwood AMDC;GREENWOOD, IN;46268;US;sea;DSV;CIF
FAŁSZ;6812;21,42;0,26;5;DC Trosa;2019-04-05;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DHL;DAP
FAŁSZ;6812;1 766,14;757,75;3;DC Trosa;2019-04-05;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DSV;DAP
FAŁSZ;6812;128,00;22;123;DC Trosa;2019-04-05;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DSV;DAP
FAŁSZ;6812;841,13;361;56;DC Trosa;2019-04-04;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DSV;DAP
FAŁSZ;6812;128,00;3,43;7;DC Trosa;2019-04-04;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DSV;DAP
FAŁSZ;7639,5;609,00;862;9;DC Trosa;2019-04-04;AB Greenwood AMDC;GREENWOOD, IN;46268;US;sea;DSV;CIF
FAŁSZ;6812;128,00;17,02;6;DC Trosa;2019-04-03;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DSV;DAP
FAŁSZ;6812;815,50;350;5;DC Trosa;2019-04-03;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DSV;DAP
FAŁSZ;6812;128,00;2,23;3;DC Trosa;2019-04-02;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DSV;DAP
FAŁSZ;6812;973,94;418;6;DC Trosa;2019-04-02;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DSV;DAP
FAŁSZ;6812;146,02;38;90;DC Trosa;2019-04-02;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DHL;DAP
FAŁSZ;6812;21,42;0,42;21;DC Trosa;2019-04-02;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DHL;DAP
FAŁSZ;6812;128,00;2,6;21;DC Trosa;2019-04-01;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DSV;DAP
FAŁSZ;6812;128,00;0,3;34;DC Trosa;2019-04-01;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DSV;DAP
FAŁSZ;6812;1 468,77;518,78;45;DC Trosa;2019-04-01;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DSV;DAP
FAŁSZ;6812;66,24;5,6;43;DC Trosa;2019-04-01;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DHL;DAP
FAŁSZ;6812;26,36;0,9;34;DC Trosa;2019-03-29;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DHL;DAP
FAŁSZ;6812;278,00;1,57;45;DC Trosa;2019-03-29;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DSV;DAP
FAŁSZ;6812;796,86;342;66;DC Trosa;2019-03-29;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DSV;DAP
FAŁSZ;7639,5;832,30;1 398,00;7;DC Trosa;2019-03-29;AB Greenwood AMDC;GREENWOOD, IN;46268;US;sea;DSV;CIF
FAŁSZ;6812;102,26;18,88;5;DC Trosa;2019-03-28;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DHL;DAP
FAŁSZ;6812;128,00;13,68;3;DC Trosa;2019-03-28;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DSV;DAP
FAŁSZ;6812;470,66;202;45;DC Trosa;2019-03-28;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DSV;DAP
FAŁSZ;6812;33,54;2,14;123;DC Trosa;2019-03-28;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DHL;DAP
FAŁSZ;7639,5;994,70;1 263,00;56;DC Trosa;2019-03-28;AB Greenwood AMDC;GREENWOOD, IN;46268;US;sea;DSV;CIF
FAŁSZ;6812;484,64;207,5;87;DC Trosa;2019-03-27;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DSV;DAP
FAŁSZ;6812;278,00;1,2;90;DC Trosa;2019-03-27;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DSV;DAP
FAŁSZ;6812;21,42;0,27;5;DC Trosa;2019-03-27;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DHL;DAP
FAŁSZ;6812;120,61;6,65;43;DC Trosa;2019-03-26;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DHL;DAP
FAŁSZ;6812;841,13;360,1;21;DC Trosa;2019-03-26;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DSV;DAP
FAŁSZ;6812;160,00;0,11;21;DC Trosa;2019-03-25;AB EXTON AMDC;EXTON,PA;19341;US;air;DSV;DAP
FAŁSZ;6812;128,00;8,62;45;DC Trosa;2019-03-25;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DSV;DAP
FAŁSZ;6812;128,00;0,22;33;DC Trosa;2019-03-25;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DSV;DAP
FAŁSZ;6812;93,78;13,25;66;DC Trosa;2019-03-25;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DHL;DAP
FAŁSZ;6812;789,87;339;7;DC Trosa;2019-03-25;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DSV;DAP
FAŁSZ;6812;269,33;83,81;6;DC Trosa;2019-03-25;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DHL;DAP
FAŁSZ;6812;128,00;4,6;5;DC Trosa;2019-03-22;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DSV;DAP
FAŁSZ;6812;782,88;335,2;7;DC Trosa;2019-03-22;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DSV;DAP
FAŁSZ;6812;128,00;44;5;DC Trosa;2019-03-22;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DSV;DAP
FAŁSZ;7639,5;568,40;944;34;DC Trosa;2019-03-22;AB Greenwood AMDC;GREENWOOD, IN;46268;US;sea;DSV;CIF
FAŁSZ;6812;678,03;147;43;DC Trosa;2019-03-21;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DSV;DAP
FAŁSZ;6812;98,02;17,54;45;DC Trosa;2019-03-21;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DHL;DAP
FAŁSZ;7639,5;852,60;1 044,00;43;DC Trosa;2019-03-21;AB Greenwood AMDC;GREENWOOD, IN;46268;US;sea;DSV;CIF
FAŁSZ;6812;61,77;9,49;33;DC Trosa;2019-03-20;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DHL;DAP
FAŁSZ;6812;128,00;1,4;5;DC Trosa;2019-03-20;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DSV;DAP
FAŁSZ;6812;936,66;401,9;7;DC Trosa;2019-03-20;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DSV;DAP
FAŁSZ;6812;66,24;10,23;5;DC Trosa;2019-03-20;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DHL;DAP
FAŁSZ;6812;388,22;121,5;3;DC Trosa;2019-03-20;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DHL;DAP
FAŁSZ;6812;425,77;133,98;21;DC Trosa;2019-03-19;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DHL;DAP
FAŁSZ;6812;328,78;103;12;DC Trosa;2019-03-19;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DHL;DAP
FAŁSZ;6812;128,00;3;11,23;DC Trosa;2019-03-19;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DSV;DAP
FAŁSZ;6812;489,30;210;43.23;DC Trosa;2019-03-19;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DSV;DAP
FAŁSZ;6812;76,83;12,61;23.45;DC Trosa;2019-03-19;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DHL;DAP
FAŁSZ;6812;897,05;385;3,4;DC Trosa;2019-03-18;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DSV;DAP
FAŁSZ;6812;535,90;186,1;64.3;DC Trosa;2019-03-15;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DSV;DAP
FAŁSZ;7639,5;1 218,00;2 150,00;58,6;DC Trosa;2019-03-15;AB Greenwood AMDC;GREENWOOD, IN;46268;US;sea;DSV;CIF
FAŁSZ;6812;128,00;0,79;33,3;DC Trosa;2019-03-15;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DSV;DAP
FAŁSZ;6812;128,00;2,19;21;DC Trosa;2019-03-15;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DSV;DAP
FAŁSZ;6812;139,99;19;34;DC Trosa;2019-03-15;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DSV;DAP
FAŁSZ;6812;128,00;0,12;21;DC Trosa;2019-03-14;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DSV;DAP
FAŁSZ;6812;938,99;403;43;DC Trosa;2019-03-14;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DSV;DAP
FAŁSZ;6812;21,42;0,15;45;DC Trosa;2019-03-14;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DHL;DAP
FAŁSZ;7639,5;1 380,40;1 710,00;43;DC Trosa;2019-03-14;AB Greenwood AMDC;GREENWOOD, IN;46268;US;sea;DSV;CIF
FAŁSZ;6812;23,89;0,45;6;DC Trosa;2019-03-13;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DHL;DAP
FAŁSZ;6812;612,79;262,9;3;DC Trosa;2019-03-13;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DSV;DAP
FAŁSZ;6812;74,72;5,06;7;DC Trosa;2019-03-12;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DHL;DAP
FAŁSZ;6812;128,00;0,82;45;DC Trosa;2019-03-12;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DSV;DAP
FAŁSZ;6812;377,46;162;123;DC Trosa;2019-03-12;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DSV;DAP
FAŁSZ;6812;21,42;0,995;7;DC Trosa;2019-03-12;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DHL;DAP
FAŁSZ;6812;64,12;9,8;8;DC Trosa;2019-03-11;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DHL;DAP
FAŁSZ;6812;976,27;419;87;DC Trosa;2019-03-11;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DSV;DAP
FAŁSZ;6812;23,89;1,06;6;DC Trosa;2019-03-11;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DHL;DAP
FAŁSZ;6812;28,83;1,14;5;DC Trosa;2019-03-08;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DHL;DAP
FAŁSZ;6812;128,00;4,9;4;DC Trosa;2019-03-08;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DSV;DAP
FAŁSZ;6812;1 372,37;589;3;DC Trosa;2019-03-08;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DSV;DAP
FAŁSZ;7639,5;495,60;1 284,00;6;DC Trosa;2019-03-08;AB Greenwood AMDC;GREENWOOD, IN;46268;US;sea;DSV;CIF
FAŁSZ;7639,5;2 618,70;3 390,00;90;DC Trosa;2019-03-08;AB Greenwood AMDC;GREENWOOD, IN;46268;US;sea;DSV;CIF
FAŁSZ;6812;21,42;0,25;5;DC Trosa;2019-03-08;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DHL;DAP
FAŁSZ;6812;1 017,00;338,575;43;DC Trosa;2019-03-07;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DSV;DAP
FAŁSZ;6812;400,76;172;34;DC Trosa;2019-03-07;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DSV;DAP
FAŁSZ;6812;128,00;0,17;32;DC Trosa;2019-03-07;AB Greenwood AMDC;GREENWOOD, IN;46268;US;air;DSV;DAP
